college_code,college_name,branch_id,branch_name,seat_type,category_code,percentile,is_tfws,is_ews
05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510691210,Computer Science and Engineering(Data Science),Home University Seats Allotted to Home University Candidates,GSTH,39.5390798,False,False
05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510691210,Computer Science and Engineering(Data Science),Home University Seats Allotted to Home University Candidates,GNT3H,43.1231034,False,False
05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510691210,Computer Science and Engineering(Data Science),Home University Seats Allotted to Home University Candidates,LSCH,38.8659877,False,False
05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510691210,Computer Science and Engineering(Data Science),Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,1.4065109,False,False
05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510691210,Computer Science and Engineering(Data Science),Other Than Home University Seats Allotted to Home University Candidates,GOBCO,44.8929536,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,State Level,GSCS,47.6302148,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,State Level,GOBCS,66.8505265,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,State Level,LOPENS,65.5509182,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,State Level,LOBCS,63.2687832,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,State Level,DEFOPENS,72.5041736,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,State Level,GSEBCS,65.3627105,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510824510,Computer Engineering,State Level,GOPENS,94.2112699,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510824510,Computer Engineering,State Level,GSTS,62.8351694,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510824510,Computer Engineering,State Level,DEFSEBCS,86.0863663,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510824610,Information Technology,State Level,GOPENS,90.9279807,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510824610,Information Technology,State Level,GSCS,78.2152555,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510824610,Information Technology,State Level,GOBCS,90.5124049,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510824610,Information Technology,State Level,GSEBCS,78.1496564,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510824610,Information Technology,State Level,LOPENS,92.0088098,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510824610,Information Technology,State Level,TFWS,92.5934223,True,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510824610,Information Technology,State Level,EWS,85.1704164,False,True
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510824610,Information Technology,State Level,PWDOBCS,90.8626784,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510826310,Artificial Intelligence (AI) and Data Science,State Level,GOPENS,90.9377099,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510826310,Artificial Intelligence (AI) and Data Science,State Level,GSCS,75.5247196,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510826310,Artificial Intelligence (AI) and Data Science,State Level,GSTS,63.2687832,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510826310,Artificial Intelligence (AI) and Data Science,State Level,GVJS,80.5896708,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510826310,Artificial Intelligence (AI) and Data Science,State Level,GOBCS,90.5124049,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510826310,Artificial Intelligence (AI) and Data Science,State Level,LSCS,69.627936,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510826310,Artificial Intelligence (AI) and Data Science,State Level,ORPHAN,90.4876606,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510829310,Electrical Engineering,State Level,GOPENS,76.6199764,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510829310,Electrical Engineering,State Level,GOBCS,76.3630319,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510829310,Electrical Engineering,State Level,LOPENS,79.4895283,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510829310,Electrical Engineering,State Level,LSCS,49.513096,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510829310,Electrical Engineering,State Level,DEFOPENS,74.9709109,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510837210,Electronics and Telecommunication Engg,State Level,GOPENS,84.2430574,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510837210,Electronics and Telecommunication Engg,State Level,GOBCS,82.8590175,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510837210,Electronics and Telecommunication Engg,State Level,LOPENS,85.4383663,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510837210,Electronics and Telecommunication Engg,State Level,LOBCS,84.3179513,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510846410,Instrumentation and Control Engineering,State Level,GOPENS,81.0485225,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510846410,Instrumentation and Control Engineering,State Level,GOBCS,78.2152555,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510846410,Instrumentation and Control Engineering,State Level,GSEBCS,57.3310702,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510846410,Instrumentation and Control Engineering,State Level,LOPENS,81.0485225,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510846410,Instrumentation and Control Engineering,State Level,TFWS,88.5172385,True,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510861210,Mechanical Engineering,State Level,GOPENS,79.1318865,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510861210,Mechanical Engineering,State Level,GSCS,51.7862916,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510861210,Mechanical Engineering,State Level,GVJS,53.7424491,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510861210,Mechanical Engineering,State Level,LOPENS,74.3614357,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510861210,Mechanical Engineering,State Level,LSCS,30.3265615,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510861210,Mechanical Engineering,State Level,LSEBCS,29.3071786,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510861210,Mechanical Engineering,State Level,DEFOPENS,81.1614491,False,False
05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510861210,Mechanical Engineering,State Level,PWDOBCS,81.0485225,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510919110,Civil Engineering,State Level,GOPENS,52.0861037,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510919110,Civil Engineering,State Level,GSCS,32.2475132,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510919110,Civil Engineering,State Level,GSTS,30.4575002,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510919110,Civil Engineering,State Level,GNT1S,36.0381755,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510919110,Civil Engineering,State Level,GOBCS,50.0957604,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510919110,Civil Engineering,State Level,GSEBCS,25.6745674,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510919110,Civil Engineering,State Level,LOPENS,49.513096,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510919110,Civil Engineering,State Level,LNT2S,47.9076668,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510919110,Civil Engineering,State Level,GSTS,47.9842799,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510919110,Civil Engineering,State Level,LSTS,58.1158577,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510919110,Civil Engineering,State Level,LSEBCS,52.9935209,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510919110,Civil Engineering,State Level,ORPHAN,50.6004122,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924510,Computer Engineering,State Level,GOPENS,81.0485225,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924510,Computer Engineering,State Level,GSCS,77.5959933,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924510,Computer Engineering,State Level,GSTS,58.1158577,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924510,Computer Engineering,State Level,GVJS,72.3242844,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924510,Computer Engineering,State Level,GNT1S,76.7776254,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924510,Computer Engineering,State Level,GOBCS,80.2358012,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924510,Computer Engineering,State Level,GSEBCS,76.2466193,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924510,Computer Engineering,State Level,LOPENS,81.8420405,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924510,Computer Engineering,State Level,LSCS,76.0337773,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924510,Computer Engineering,State Level,LOBCS,80.0921435,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924510,Computer Engineering,State Level,LSEBCS,76.5404634,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924510,Computer Engineering,State Level,PWDOPENS,29.3071786,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924510,Computer Engineering,State Level,TFWS,84.8307457,True,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924510,Computer Engineering,State Level,EWS,36.6283954,False,True
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924510,Computer Engineering,State Level,DEFSEBCS,75.3516004,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924510,Computer Engineering,State Level,ORPHAN,80.9741447,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924610,Information Technology,State Level,GOPENS,80.5896708,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924610,Information Technology,State Level,GOBCS,79.4895283,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924610,Information Technology,State Level,GSEBCS,73.7956676,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924610,Information Technology,State Level,LOPENS,86.2190813,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924610,Information Technology,State Level,LSTS,10.8434786,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924610,Information Technology,State Level,LVJS,66.4751458,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510924610,Information Technology,State Level,EWS,55.2318816,False,True
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510929310,Electrical Engineering,State Level,GOPENS,63.2340107,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510929310,Electrical Engineering,State Level,GNT1S,34.1954023,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510929310,Electrical Engineering,State Level,GNT2S,46.2784017,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510929310,Electrical Engineering,State Level,GOBCS,60.1504384,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510929310,Electrical Engineering,State Level,LOPENS,65.9366282,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510929310,Electrical Engineering,State Level,LSCS,47.4576949,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510929310,Electrical Engineering,State Level,LNT3S,46.5102928,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510929310,Electrical Engineering,State Level,LOBCS,60.8485656,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510929310,Electrical Engineering,State Level,EWS,34.5790896,False,True
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510929310,Electrical Engineering,State Level,PWDOPENS,67.0458361,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510929310,Electrical Engineering,State Level,PWDOBCS,60.1504384,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510937210,Electronics and Telecommunication Engg,State Level,GOPENS,76.1268781,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510937210,Electronics and Telecommunication Engg,State Level,GSCS,56.9588351,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510937210,Electronics and Telecommunication Engg,State Level,GSTS,13.647753,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510937210,Electronics and Telecommunication Engg,State Level,GNT3S,65.2878345,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510937210,Electronics and Telecommunication Engg,State Level,GSEBCS,72.2338818,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510937210,Electronics and Telecommunication Engg,State Level,LOPENS,74.3785526,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510937210,Electronics and Telecommunication Engg,State Level,LSCS,51.2170385,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510937210,Electronics and Telecommunication Engg,State Level,LNT2S,73.112247,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510937210,Electronics and Telecommunication Engg,State Level,LOBCS,74.3614357,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510937210,Electronics and Telecommunication Engg,State Level,EWS,15.6816655,False,True
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510937210,Electronics and Telecommunication Engg,State Level,GSTS,73.4250332,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510956610,Computer Science,State Level,GOPENS,90.7095159,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510956610,Computer Science,State Level,GSCS,72.2338818,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510956610,Computer Science,State Level,GNT2S,78.4440843,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510956610,Computer Science,State Level,GSEBCS,72.1467831,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510956610,Computer Science,State Level,LSEBCS,76.2466193,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510956610,Computer Science,State Level,DEFOPENS,75.3516004,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510956610,Computer Science,State Level,EWS,38.8659877,False,True
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510961210,Mechanical Engineering,State Level,GOPENS,63.0759599,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510961210,Mechanical Engineering,State Level,GOBCS,55.0733859,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510961210,Mechanical Engineering,State Level,LOPENS,62.8351694,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510961210,Mechanical Engineering,State Level,LNT2S,23.9454765,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510961210,Mechanical Engineering,State Level,GSEBCS,63.0701676,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510991610,Automation and Robotics,State Level,GOPENS,68.7156482,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510991610,Automation and Robotics,State Level,GSCS,60.5030966,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510991610,Automation and Robotics,State Level,GOBCS,65.9366282,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510991610,Automation and Robotics,State Level,LOPENS,65.2878345,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510991610,Automation and Robotics,State Level,LOBCS,63.2340107,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510991610,Automation and Robotics,State Level,DEFOPENS,75.8854903,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510991610,Automation and Robotics,State Level,PWDOBCS,69.4683908,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510991610,Automation and Robotics,State Level,GSTS,63.9612515,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510991610,Automation and Robotics,State Level,LSTS,72.5041736,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510991610,Automation and Robotics,State Level,ORPHAN,65.4406319,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510992110,Artificial Intelligence and Machine Learning,State Level,GOPENS,78.5613347,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510992110,Artificial Intelligence and Machine Learning,State Level,GSTS,45.521922,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510992110,Artificial Intelligence and Machine Learning,State Level,GOBCS,78.4507504,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510992110,Artificial Intelligence and Machine Learning,State Level,DEFOPENS,43.8452614,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510992110,Artificial Intelligence and Machine Learning,State Level,TFWS,82.1878954,True,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510992110,Artificial Intelligence and Machine Learning,State Level,EWS,35.6703287,False,True
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510992110,Artificial Intelligence and Machine Learning,State Level,ORPHAN,76.8897938,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510999510,Artificial Intelligence and Data Science,State Level,GOPENS,88.5013511,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510999510,Artificial Intelligence and Data Science,State Level,GSCS,71.7115,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510999510,Artificial Intelligence and Data Science,State Level,GOBCS,77.8410928,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510999510,Artificial Intelligence and Data Science,State Level,LOPENS,78.4440843,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510999510,Artificial Intelligence and Data Science,State Level,LOBCS,76.8897938,False,False
05109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",0510999510,Artificial Intelligence and Data Science,State Level,LSEBCS,77.8250739,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512119110,Civil Engineering,State Level,GOPENS,76.8897938,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512119110,Civil Engineering,State Level,GSCS,59.8892661,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512119110,Civil Engineering,State Level,GNT1S,60.2294112,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512119110,Civil Engineering,State Level,GOBCS,73.112247,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512119110,Civil Engineering,State Level,GSEBCS,22.974757,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512119110,Civil Engineering,State Level,LNT2S,65.8812284,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512119110,Civil Engineering,State Level,LNT3S,72.1467831,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512119110,Civil Engineering,State Level,LOBCS,75.3591206,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512119110,Civil Engineering,State Level,EWS,63.5370419,False,True
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512119110,Civil Engineering,State Level,PWDOPENS,73.1237323,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512119110,Civil Engineering,State Level,PWDSCS,71.716606,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512121910,Robotics and Automation,State Level,GOPENS,92.2550706,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512121910,Robotics and Automation,State Level,GSEBCS,84.8482325,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512121910,Robotics and Automation,State Level,LOPENS,88.0525374,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512121910,Robotics and Automation,State Level,LOBCS,87.2784734,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512124510,Computer Engineering,State Level,GOPENS,98.8552276,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512124510,Computer Engineering,State Level,GOBCS,96.6266214,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512124510,Computer Engineering,State Level,GSEBCS,95.3912021,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512124610,Information Technology,State Level,GOPENS,95.6320635,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512124610,Information Technology,State Level,GSEBCS,93.2547779,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512124610,Information Technology,State Level,LOPENS,95.5827675,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512124610,Information Technology,State Level,LSCS,87.4495947,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512124610,Information Technology,State Level,LOBCS,94.689576,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512124610,Information Technology,State Level,EWS,92.9851251,False,True
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512124610,Information Technology,State Level,ORPHAN,95.5784574,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512125710,Computer Science and Design,State Level,GOPENS,93.6707809,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512125710,Computer Science and Design,State Level,GSCS,84.5942451,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512125710,Computer Science and Design,State Level,GOBCS,93.2139295,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512125710,Computer Science and Design,State Level,GSEBCS,90.5913294,False,False
05121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",0512129310,Electrical Engineering,State Level,GOPENS,88.1140239,False,False
